review_text,review_rating,author_id,author_name,author_app_version,review_datetime_utc,review_likes,sentiment,sentiment_score,sentiment_meaning,review_length,word_count,cluster,topic,topic_confidence,year_month
i think think this app need a dslr HD CAMERA to detect the ID Photo because it keeps saying the photo i took is unclear! pisti!,1,109871*********366063,A Google user,5.31.1,2020-09-22 07:49:37+00:00,0,1 star,0.3708018958568573,Very negative,80,26,1,App Crashes or Bugs,0.3080994486808777,2020-09
App disappeared after I tried to verify it,1,115088*********480187,A Google user,5.57.1,2022-10-14 10:35:46+00:00,0,1 star,0.5230727791786194,Very negative,162,8,1,App Crashes or Bugs,0.2794513702392578,2022-10
1.Doesn't get me verified 2.There's no see more available id option for student's or any other id 3.It doesn't send codes to emails. For verification,1,104783*********699014,A Google user,5.30.2,2020-08-03 10:26:24+00:00,0,1 star,0.46325209736824036,Very negative,42,25,1,Account Login Issues,0.4026142954826355,2020-08
Hindi to nag bibigay ng pera kapag nawala. Mag aantay ka lang ng matagal wag muna subukan gamitin ito,1,104956*********106210,A Google user,5.44.1,2021-09-23 15:41:18+00:00,0,2 stars,0.42876267433166504,Negative,417,19,1,Fees and Charges,0.1957566738128662,2021-09
Slow. Always lagging while other apps are working just fine. Same with GlobeOne.,1,116749*********040871,A Google user,5.59.0,2022-12-02 01:38:45+00:00,0,2 stars,0.5123168230056763,Negative,15,13,1,User Interface and Experience,0.30018484592437744,2022-12
inconvenient to use,1,118065*********689591,A Google user,5.31.1,2020-09-03 01:03:03+00:00,0,2 stars,0.3658711910247803,Negative,143,3,1,User Interface and Experience,0.4989001452922821,2020-09
I cannot even open the app...what happened.,1,102292*********839304,A Google user,5.44.1,2021-09-25 13:23:38+00:00,0,1 star,0.7551470398902893,Very negative,36,7,0,User Interface and Experience,0.2447635531425476,2021-09
i.d dapat full frame..ilang try dn ako . oa nman ng system . ayaw. android lng ksi phone ko..,1,104129*********037997,A Google user,5.68.0,2023-09-17 03:00:40+00:00,0,2 stars,0.33506444096565247,Negative,312,19,1,App Crashes or Bugs,0.21940942108631134,2023-09
keeps on crashing!! fix it !!!!!!!!!,1,107846*********359516,A Google user,5.25.0,2020-02-14 16:29:07+00:00,0,1 star,0.5391356348991394,Very negative,98,6,1,App Crashes or Bugs,0.462536096572876,2020-02
worst service money apps,1,108979*********686092,A Google user,5.50.0,2022-03-26 03:03:36+00:00,0,1 star,0.8882437944412231,Very negative,18,4,0,Fees and Charges,0.25918447971343994,2022-03
Not safe tas lagi pang nagloloko hays,1,117794*********555103,Jo**********er,5.52.0,2023-10-15 04:48:25+00:00,0,1 star,0.5366135239601135,Very negative,62,7,1,Security and Fraud,0.2709573805332184,2023-10
ask q lng kapag nag unstall ng gcash then may amount pa mbblik din po ba agd?? salamt,1,114214*********383251,A Google user,5.44.1,2021-09-15 13:34:48+00:00,0,1 star,0.3527454435825348,Very negative,51,18,1,Payment and Bills,0.35458624362945557,2021-09
"fix this gcash I can't log in, I can't uninstall either!!",1,104938*********284444,A Google user,5.57.1,2022-10-12 21:50:31+00:00,0,5 stars,0.6964914202690125,Very Positive,32,11,0,Account Login Issues,0.482346773147583,2022-10
"The BPI cash in limit is annoying. There were no notices, and no instruction on how to adjust transaction limits",1,101775*********457781,A Google user,5.64.2,2023-05-28 03:56:58+00:00,0,2 stars,0.4883460998535156,Negative,24,20,1,Money Transfer and Cash In,0.27251580357551575,2023-05
Always gcash has stop,1,105609*********570714,Ja******in,5.69.0,2023-10-15 15:13:25+00:00,0,1 star,0.48497819900512695,Very negative,136,4,1,Payment and Bills,0.22573496401309967,2023-10
Everytime I open my gcash. Its always dissappear. I try to open in Google. I ts the same. Sometimes busy network,1,109631*********833772,Je*******yo,5.69.0,2023-10-14 08:29:57+00:00,0,2 stars,0.39120253920555115,Negative,190,21,1,User Interface and Experience,0.27875038981437683,2023-10
Updating the app taking so long even if my internet connection is good. It keeps on showing pending and no progress,1,117541*********696768,A Google user,5.46.0,2022-10-08 02:46:19+00:00,0,2 stars,0.3654246926307678,Negative,11,21,1,App Crashes or Bugs,0.23885510861873627,2022-10
Fix your system. Even after updating app and 2-step verification and clearing cache I still can't access Gcash.,1,115223*********657967,A Google user,5.64.2,2023-05-27 07:05:59+00:00,0,2 stars,0.25562384724617004,Negative,13,18,1,Account Login Issues,0.28016653656959534,2023-05
Lagi nalang under maintenance,1,115409*********783296,A Google user,5.50.0,2022-03-03 07:28:09+00:00,0,3 stars,0.31888023018836975,Neutral,87,4,1,Customer Service Support,0.21254031360149384,2022-03
Di ako makapag registered,1,102086*********653571,A Google user,5.67.0,2023-08-02 06:46:48+00:00,0,1 star,0.31820958852767944,Very negative,170,4,1,Account Login Issues,0.31203728914260864,2023-08
"Worst Customer Service! We are transacting our money in this app however it has very bad customer service (for me they have no customer service at all since their messenger app is not responding or helping at all). It is dangerous to use this app cause if issue occurs, good luck in resolving it... I need for my money to return (right now i dont know how 😥) then I'm not gonna use this app anymore",1,103125*********117696,A Google user,5.17.1,2019-06-05 03:53:12+00:00,18,1 star,0.9091008305549622,Very negative,35,76,0,Customer Service Support,0.616797924041748,2019-06
My gcash isn't working even it is verified the problem to too long to fix for this transaction,1,102932*********556809,A Google user,5.57.1,2022-10-19 16:01:05+00:00,0,1 star,0.5937591791152954,Very negative,148,18,1,User Interface and Experience,0.20235468447208405,2022-10
I installed this app a week ago and verified my account. It said that they will take maximum of 24 hours to have my account verified. It's been days now. I need to get verified so I can transfer money to Coins.ph. Please fix this.,1,118172*********665738,A Google user,5.41.0,2021-06-29 04:49:38+00:00,2,1 star,0.5176787972450256,Very negative,119,45,0,Customer Service Support,0.26197993755340576,2021-06
Dq cya maopen,1,108921*********766724,A Google user,5.69.3,2023-11-07 03:10:16+00:00,0,1 star,0.38386955857276917,Very negative,97,3,1,User Interface and Experience,0.23323947191238403,2023-11
Keep closing and claiming that my device is not secure even though I don't have any harmful application,1,117550*********406392,A Google user,5.69.3,2023-11-05 09:35:41+00:00,0,1 star,0.6911566853523254,Very negative,24,18,0,Customer Service Support,0.205078125,2023-11
it's error it's not open,1,104717*********042697,A Google user,5.69.3,2023-11-04 01:14:43+00:00,0,1 star,0.6875185370445251,Very negative,59,5,1,Account Login Issues,0.2428538203239441,2023-11
Its easy to send money an recieve,1,100177*********410847,A Google user,5.44.1,2021-09-19 15:32:03+00:00,0,5 stars,0.4525144696235657,Very Positive,22,7,1,User Interface and Experience,0.3604525327682495,2021-09
HINAY KAAYO PAG OPEN,1,109119*********343880,A Google user,5.62.0,2023-03-22 05:18:40+00:00,0,1 star,0.3321918547153473,Very negative,168,4,1,User Interface and Experience,0.2411254346370697,2023-03
Remove the OTP verification whenever we're sending money using express send! It casused too much delays!! Too hassle and not convenient unlike before. Omg.,1,113798*********089945,A Google user,5.53.1,2022-06-12 11:42:03+00:00,0,1 star,0.6416887640953064,Very negative,224,24,0,User Interface and Experience,0.22969020903110504,2022-06
"Kasampo nko nag verify ayaw parin..nakakasawa na hanggang ngayon still verifying parin, isang buwan na..ano na",1,102655*********816091,A Google user,5.66.2,2023-07-26 17:37:10+00:00,0,1 star,0.4900939464569092,Very negative,18,16,1,Customer Service Support,0.16432157158851624,2023-07
Always having issues whenever I use it.,1,103445*********407312,A Google user,5.27.1,2020-04-23 04:15:39+00:00,0,5 stars,0.34443238377571106,Very Positive,134,7,1,App Crashes or Bugs,0.29676929116249084,2020-04
"I've been waiting for a whole year just to verify my account, yet it doesn't respond. It says that I should wait for 7 days(more like a month) and I retried it multiple times and it doesn't respond. I'm so mad.",1,116149*********750300,A Google user,5.69.3,2023-11-01 15:10:15+00:00,0,1 star,0.8651953339576721,Very negative,101,41,0,Account Login Issues,0.278787225484848,2023-11
bad experience,1,105215*********379453,A Google user,5.59.0,2022-12-02 04:56:28+00:00,0,1 star,0.6905362606048584,Very negative,287,2,1,User Interface and Experience,0.24995239078998566,2022-12
Hindi safe Ang pera mo pag dating sa google Wala notice before mag bawas Ng amount so disappointed 😞☹️,1,101527*********782357,Jo*******da,5.69.0,2023-10-18 21:31:22+00:00,0,1 star,0.6205689907073975,Very negative,21,19,0,Fees and Charges,0.18367940187454224,2023-10
I shared this app to my friend so i would have 50 and then after he register he message me that he got 0 balance so i told him to wait for a bit then the next day i check my account if the reward already went in but my balance has not change at all and he also have not receive any balance but the app said if you shared this app to a person in messenger he would get 70 and i will have 50 so i tried it and it didn't work pls fix this so others wont encounter this problem thanks ................,1,117548*********211381,A Google user,5.22.1,2019-12-05 04:36:28+00:00,1,1 star,0.6986291408538818,Very negative,41,106,0,App Crashes or Bugs,0.26446855068206787,2019-12
"Why the app is always disapair, i just keep on reinstalling...",1,115026*********817009,A Google user,5.59.1,2022-12-19 08:14:46+00:00,0,1 star,0.3988986015319824,Very negative,91,11,1,App Crashes or Bugs,0.5968055725097656,2022-12
Poor sevrvice,1,109331*********205350,A Google user,5.44.1,2021-10-07 00:02:49+00:00,0,1 star,0.42576882243156433,Very negative,262,2,1,Customer Service Support,0.34301525354385376,2021-10
"Not allowing me to login on my account,even though,I'm already connected to wi-fi. Please fix this issue!",1,105770*********407802,A Google user,2.3.4,2015-03-24 09:55:24+00:00,1,1 star,0.4574228525161743,Very negative,107,17,1,Account Login Issues,0.30481433868408203,2015-03
Stupid gcashhh,1,102459*********830279,GM******ed,5.68.1,2023-10-12 01:15:38+00:00,0,1 star,0.7329808473587036,Very negative,42,2,0,App Crashes or Bugs,0.2678901255130768,2023-10
"Dont trust this as your wallet your money is not save i loose 12,500 pesos without my knowledge i was not scammed and no OTP was made only gcash sent my money to others pls be carefull and look for other options except for gcash",1,110690*********563783,A Google user,5.64.1,2023-05-17 15:31:52+00:00,0,1 star,0.7532778382301331,Very negative,16,45,0,Security and Fraud,0.7042928338050842,2023-05
its hard to update this app. always updating long time to wait for fixing this app😌😩,1,101736*********369075,A Google user,5.45.0,2021-11-26 01:08:15+00:00,1,2 stars,0.34912028908729553,Negative,51,16,1,App Crashes or Bugs,0.24996362626552582,2021-11
"It was all well and great experience, a fully verified user and it was really great. Unfortunately the app always asks for updates on your end and it's frustrating to keep updating to which I haven't done anything to keep them from asking. Also to that, customer service is a scam, money got lost, tried to ask for immediate help amd to mu surprise the damned case was dishonored, didn't even replied to my emails anymore. GCash should be doing actions with the money that has been lost, what a scam.",1,114589*********632865,A Google user,5.36.0,2021-01-23 06:12:16+00:00,271,2 stars,0.4465296268463135,Negative,19,91,0,User Interface and Experience,0.299235999584198,2021-01
Puro maintenance ! sobrang abala!,1,111015*********518016,A Google user,5.40.0,2021-05-09 03:18:44+00:00,0,5 stars,0.6874465942382812,Very Positive,20,5,2,Customer Service Support,0.2685273587703705,2021-05
Hindi tumatanggap ng national ID ayaw mag read pag sa back na .,1,108638*********413809,A Google user,5.60.0,2022-12-24 04:07:53+00:00,0,1 star,0.5854704976081848,Very negative,18,13,1,User Interface and Experience,0.19961628317832947,2022-12
"Bugged, you use it and the next minute the app is nowhere to be found.",1,106177*********671112,A Google user,5.46.1,2022-12-20 02:51:31+00:00,0,1 star,0.6632929444313049,Very negative,23,15,0,App Crashes or Bugs,0.388474702835083,2022-12
Bawat bukas ko ..e a update..bakit ganun??gcash,1,102840*********068739,A Google user,5.49.1,2022-03-20 09:34:40+00:00,0,1 star,0.483930379152298,Very negative,33,7,1,Money Transfer and Cash In,0.4299720227718353,2022-03
"Since the update, I wasn't able to add my bank account and I can't still use it. Despite my friends use the same bank, the app is working fine for them.",1,108152*********871367,A Google user,5.30.2,2020-08-03 06:33:06+00:00,0,3 stars,0.3786706030368805,Neutral,116,31,1,Account Login Issues,0.34381067752838135,2020-08
Ubos na yata yung apps ko ayaw mopa din magdl🙂,1,108726*********550916,A Google user,5.37.0,2021-03-01 10:21:28+00:00,0,1 star,0.3472808003425598,Very negative,49,10,1,App Crashes or Bugs,0.411721795797348,2021-03
Super good,1,101801*********698733,A Google user,5.26.2,2020-03-25 07:02:03+00:00,0,5 stars,0.7180110216140747,Very Positive,121,2,2,User Interface and Experience,0.2702700197696686,2020-03
